project, module, line
sklearn_sklearn,_parallel_predict_log_proba,99
sklearn_sklearn,_generate_unsampled_indices,37
sklearn_sklearn,plot_partial_dependence,153
sklearn_sklearn,plot_partial_dependence,164
sklearn_sklearn,AdaBoostRegressor._get_median_predict,340
sklearn_sklearn,AdaBoostRegressor._get_median_predict,341
sklearn_sklearn,_to_graph,73
sklearn_sklearn,_make_edges_3d,15
sklearn_sklearn,_mask_edges_weights,29
sklearn_sklearn,_mask_edges_weights,39
sklearn_sklearn,test_extract_patches_strided,214
sklearn_sklearn,RFE._fit,57
sklearn_sklearn,RFE._fit,78
sklearn_sklearn,SelectFdr._get_support_mask,194
sklearn_sklearn,module,27
sklearn_sklearn,module,28
sklearn_sklearn,test_tied_scores,311
sklearn_sklearn,test_f_regression_center,79
sklearn_sklearn,test_f_regression_input_dtype,72
sklearn_sklearn,test_f_oneway_ints,38
sklearn_sklearn,l1_cross_distances,27
sklearn_sklearn,lars_path,36
sklearn_sklearn,_gram_omp,79
sklearn_sklearn,_cholesky_omp,32
sklearn_sklearn,RANSACRegressor.fit,100
sklearn_sklearn,test_no_warning_for_zero_mse,278
sklearn_sklearn,test_lasso_lars_vs_lasso_cd_ill_conditioned,190
sklearn_sklearn,test_lars_add_features,220
sklearn_sklearn,test_lars_add_features,220
sklearn_sklearn,test_lars_add_features,221
sklearn_sklearn,module,16
sklearn_sklearn,module,12
sklearn_sklearn,module,15
sklearn_sklearn,test_ransac_score,77
sklearn_sklearn,test_ransac_predict,88
sklearn_sklearn,module,36
sklearn_sklearn,test_ridge_individual_penalties,195
sklearn_sklearn,_test_ridge_loo,214
sklearn_sklearn,DenseSGDClassifierTestCase.test_balanced_weight,432
sklearn_sklearn,DenseSGDClassifierTestCase.test_sgd_l1,368
sklearn_sklearn,DenseSGDClassifierTestCase.test_wrong_sample_weights,471
sklearn_sklearn,barycenter_kneighbors_graph,40
sklearn_sklearn,_smacof_single,45
sklearn_sklearn,_smacof_single,45
sklearn_sklearn,test_lle_manifold,46
sklearn_sklearn,test_trustworthiness,163
sklearn_sklearn,test_trustworthiness,167
sklearn_sklearn,hinge_loss,398
sklearn_sklearn,cohen_kappa_score,100
sklearn_sklearn,pairwise_distances_argmin_min,120
sklearn_sklearn,test_exactly_zero_info_score,140
sklearn_sklearn,test_contingency_matrix,125
sklearn_sklearn,test_contingency_matrix,125
sklearn_sklearn,test_correct_labelsize,56
sklearn_sklearn,test_calinski_harabaz_score,77
sklearn_sklearn,test_classification_report_multiclass_with_digits,350
sklearn_sklearn,make_prediction,56
sklearn_sklearn,test_precision_recall_f_ignored_labels,130
sklearn_sklearn,test_precision_recall_f_ignored_labels,131
sklearn_sklearn,test_classification_report_multiclass,340
sklearn_sklearn,test_precision_recall_f_extra_labels,110
sklearn_sklearn,test_precision_recall_f_extra_labels,111
sklearn_sklearn,test_precision_recall_f_extra_labels,123
sklearn_sklearn,test_precision_recall_f_extra_labels,124
sklearn_sklearn,test_check_preserve_type,466
sklearn_sklearn,test_check_preserve_type,467
sklearn_sklearn,test_check_different_dimensions,417
sklearn_sklearn,test_check_different_dimensions,418
sklearn_sklearn,test_check_different_dimensions,420
sklearn_sklearn,test_check_XB_returned,406
sklearn_sklearn,test_check_XB_returned,407
sklearn_sklearn,test_check_XB_returned,411
sklearn_sklearn,test_pairwise_parallel,146
sklearn_sklearn,test_check_invalid_dimensions,424
sklearn_sklearn,test_check_invalid_dimensions,425
sklearn_sklearn,test_check_invalid_dimensions,427
sklearn_sklearn,test_check_invalid_dimensions,428
sklearn_sklearn,test_check_dense_matrices,400
sklearn_sklearn,make_prediction,39
sklearn_sklearn,check_lrap_without_tie_and_increasing_score,501
sklearn_sklearn,test_regression_metrics,18
sklearn_sklearn,BaseMixture._initialize_parameters,71
sklearn_sklearn,BayesianGaussianMixture._estimate_log_prob,181
sklearn_sklearn,_log_wishart_norm,22
sklearn_sklearn,wishart_logz,49
sklearn_sklearn,wishart_log_det,38
sklearn_sklearn,test_log_wishart_norm,29
sklearn_sklearn,GMMTester.test_eval,124
sklearn_sklearn,PredefinedSplit.split,424
sklearn_sklearn,TimeSeriesSplit.split,214
sklearn_sklearn,BaseCrossValidator.split,34
sklearn_sklearn,KFold._iter_test_indices,123
sklearn_sklearn,_shuffle,175
sklearn_sklearn,cross_val_predict,110
sklearn_sklearn,test_refit,331
sklearn_sklearn,test_gridsearch_nd,337
sklearn_sklearn,test_gridsearch_nd,338
sklearn_sklearn,test_predict_proba_disabled,642
sklearn_sklearn,test_X_as_list,347
sklearn_sklearn,test_grid_search_allows_nans,649
sklearn_sklearn,test_pandas_input,372
sklearn_sklearn,test_stochastic_gradient_loss_param,712
sklearn_sklearn,test_y_as_list,356
sklearn_sklearn,module,53
sklearn_sklearn,test_train_test_split_allow_nans,551
sklearn_sklearn,train_test_split_sparse,521
sklearn_sklearn,test_stratified_shuffle_split_init,335
sklearn_sklearn,test_stratified_shuffle_split_init,340
sklearn_sklearn,test_train_test_split,480
sklearn_sklearn,test_train_test_split,482
sklearn_sklearn,test_train_test_split,492
sklearn_sklearn,test_train_test_split,493
sklearn_sklearn,test_permutation_test_score_allow_nans,293
sklearn_sklearn,test_permutation_score,287
sklearn_sklearn,test_cross_val_score_allow_nans,300
sklearn_sklearn,test_check_is_permutation,499
sklearn_sklearn,LSHForest._get_candidates,123
sklearn_sklearn,LSHForest.partial_fit,229
sklearn_sklearn,_find_longest_prefix_match,31
sklearn_sklearn,KNeighborsMixin.kneighbors,191
sklearn_sklearn,KNeighborsMixin.kneighbors_graph,246
sklearn_sklearn,KNeighborsClassifier.predict_proba,54
sklearn_sklearn,test_simultaneous_sort,207
sklearn_sklearn,test_simultaneous_sort,212
sklearn_sklearn,brute_force_neighbors,22
sklearn_sklearn,test_neighbors_heap,188
sklearn_sklearn,test_simultaneous_sort,166
sklearn_sklearn,test_simultaneous_sort,171
sklearn_sklearn,brute_force_neighbors,15
sklearn_sklearn,test_neighbors_heap,147
sklearn_sklearn,test_precomputed,96
sklearn_sklearn,test_neighbors_digits,470
sklearn_sklearn,test_neighbors_digits,471
sklearn_sklearn,BernoulliRBM.score_samples,100
sklearn_sklearn,test_alpha,35
sklearn_sklearn,test_gradient,82
sklearn_sklearn,test_score_samples,107
sklearn_sklearn,test_sgd_optimizer_nesterovs_momentum,48
sklearn_sklearn,test_adam_optimizer,64
sklearn_sklearn,test_adam_optimizer,65
sklearn_sklearn,test_sgd_optimizer_momentum,26
sklearn_sklearn,OneHotEncoder._transform,716
sklearn_sklearn,add_dummy_feature,606
sklearn_sklearn,add_dummy_feature,612
sklearn_sklearn,OneHotEncoder._fit_transform,686
sklearn_sklearn,_transform_selected,629
sklearn_sklearn,Imputer.transform,160
sklearn_sklearn,Imputer.transform,169
sklearn_sklearn,LabelEncoder.inverse_transform,59
sklearn_sklearn,_inverse_binarize_multiclass,187
sklearn_sklearn,_inverse_binarize_multiclass,198
sklearn_sklearn,test_polynomial_features,77
sklearn_sklearn,test_polynomial_features,80
sklearn_sklearn,test_polynomial_feature_names,96
sklearn_sklearn,test_np_log,31
sklearn_sklearn,test_delegate_to_func,19
sklearn_sklearn,test_imputation_mean_median,80
sklearn_sklearn,test_inverse_binarize_multiclass,313
sklearn_sklearn,BaseLibSVM._sparse_fit,146
sklearn_sklearn,BaseLibSVM._sparse_fit,147
sklearn_sklearn,test_unsorted_indices,76
sklearn_sklearn,test_unsorted_indices,77
sklearn_sklearn,test_auto_weight,276
sklearn_sklearn,test_immutable_coef_property,458
sklearn_sklearn,test_clone_pandas_dataframe,206
sklearn_sklearn,module,90
sklearn_sklearn,test_train_test_split_allow_nans,699
sklearn_sklearn,test_permutation_test_score_allow_nans,705
sklearn_sklearn,test_train_test_split,519
sklearn_sklearn,test_train_test_split,521
sklearn_sklearn,test_train_test_split,536
sklearn_sklearn,test_train_test_split,537
sklearn_sklearn,test_permutation_score,618
sklearn_sklearn,test_cross_val_score_allow_nans,692
sklearn_sklearn,test_shuffle_kfold,199
sklearn_sklearn,test_shuffle_kfold,202
sklearn_sklearn,test_shuffle_kfold,203
sklearn_sklearn,test_shuffle_kfold,204
sklearn_sklearn,test_check_is_partition,818
sklearn_sklearn,module,35
sklearn_sklearn,test_lda_orthogonality,119
sklearn_sklearn,test_covariance,209
sklearn_sklearn,test_refit,310
sklearn_sklearn,test_gridsearch_nd,316
sklearn_sklearn,test_gridsearch_nd,317
sklearn_sklearn,test_X_as_list,326
sklearn_sklearn,test_predict_proba_disabled,465
sklearn_sklearn,test_grid_search_allows_nans,472
sklearn_sklearn,test_pandas_input,350
sklearn_sklearn,test_y_as_list,335
sklearn_sklearn,test_isotonic_regression_reversed,99
sklearn_sklearn,test_isotonic_regression_oob_bad,188
sklearn_sklearn,test_isotonic_sample_weight_parameter_default_value,136
sklearn_sklearn,test_isotonic_sample_weight_parameter_default_value,137
sklearn_sklearn,test_isotonic_min_max_boundaries,146
sklearn_sklearn,test_isotonic_min_max_boundaries,147
sklearn_sklearn,test_isotonic_regression,57
sklearn_sklearn,test_isotonic_regression_oob_nan,180
sklearn_sklearn,test_isotonic_regression_pickle,202
sklearn_sklearn,test_isotonic_regression_auto_increasing,115
sklearn_sklearn,test_isotonic_regression_oob_raise,163
sklearn_sklearn,test_isotonic_regression_oob_clip,170
sklearn_sklearn,test_isotonic_regression_auto_decreasing,104
sklearn_sklearn,test_isotonic_regression_oob_bad_after,194
sklearn_sklearn,test_input_check_partial_fit,195
sklearn_sklearn,_color_brew,15
sklearn_sklearn,test_arrayrepr,162
sklearn_sklearn,test_arrayrepr,163
sklearn_sklearn,test_sample_weight_invalid,519
sklearn_sklearn,test_sample_weight,485
sklearn_sklearn,test_sample_weight,493
sklearn_sklearn,check_explicit_sparse_zeros,733
sklearn_sklearn,check_supervised_y_2d,750
sklearn_sklearn,check_fit_score_takes_y,449
sklearn_sklearn,rankdata,280
sklearn_sklearn,_unique_indicator,23
sklearn_sklearn,resample,71
sklearn_sklearn,safe_mask,26
sklearn_sklearn,test_compute_class_weight_not_present,27
sklearn_sklearn,test_compute_class_weight_not_present,31
sklearn_sklearn,test_compute_class_weight_dict,37
sklearn_sklearn,test_cartesian,236
sklearn_sklearn,test_incremental_variance_ddof,361
sklearn_sklearn,test_int_float_dict_argmin,24
sklearn_sklearn,test_int_float_dict_argmin,25
sklearn_sklearn,test_expit,13
sklearn_sklearn,test_graph_laplacian,7
sklearn_sklearn,test_graph_laplacian,7
sklearn_sklearn,test_graph_laplacian,7
sklearn_sklearn,test_graph_laplacian,7
sklearn_sklearn,test_unique_labels,45
sklearn_sklearn,test_unique_labels,46
sklearn_sklearn,test_unique_labels,46
sklearn_sklearn,test_unique_labels,48
sklearn_sklearn,test_unique_labels,49
sklearn_sklearn,test_unique_labels,50
sklearn_sklearn,test_unique_labels,51
sklearn_sklearn,test_unique_labels,54
sklearn_sklearn,module,12
sklearn_sklearn,test_column_or_1d,106
sklearn_sklearn,test_column_or_1d,106
sklearn_sklearn,test_shuffle_dont_convert_to_array,160
sklearn_sklearn,test_np_matrix,50
sklearn_sklearn,test_check_array,90
sklearn_sklearn,test_check_array,93
sklearn_sklearn,test_check_array,97
sklearn_sklearn,test_check_array,101
sklearn_sklearn,test_as_float_array,32
sklearn_sklearn,test_as_float_array,43
sklearn_sklearn,test_as_float_array,43
matplotlib_matplotlib,module,12
matplotlib_matplotlib,module,6
matplotlib_matplotlib,squiggle_xy,17
matplotlib_matplotlib,module,19
matplotlib_matplotlib,module,20
matplotlib_matplotlib,module,23
matplotlib_matplotlib,module,24
matplotlib_matplotlib,module,25
matplotlib_matplotlib,module,28
matplotlib_matplotlib,module,36
matplotlib_matplotlib,module,25
matplotlib_matplotlib,module,54
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,17
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,81
matplotlib_matplotlib,MercatorLatitudeScale.set_default_locators_and_formatters,35
matplotlib_matplotlib,module,20
matplotlib_matplotlib,get_image,10
matplotlib_matplotlib,make_circle,15
matplotlib_matplotlib,module,5
matplotlib_matplotlib,add_polar_bar,38
matplotlib_matplotlib,add_polar_bar,52
matplotlib_matplotlib,module,22
matplotlib_matplotlib,module,22
matplotlib_matplotlib,module,23
matplotlib_matplotlib,module,23
matplotlib_matplotlib,module,24
matplotlib_matplotlib,module,24
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,16
matplotlib_matplotlib,module,17
matplotlib_matplotlib,curvelinear_test1,25
matplotlib_matplotlib,module,17
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,21
matplotlib_matplotlib,module,24
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,5
matplotlib_matplotlib,Game.__init__,99
matplotlib_matplotlib,module,124
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,10
matplotlib_matplotlib,module,14
matplotlib_matplotlib,module,4
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,15
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,11
matplotlib_matplotlib,module,12
matplotlib_matplotlib,module,13
matplotlib_matplotlib,module,21
matplotlib_matplotlib,module,23
matplotlib_matplotlib,module,12
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,10
matplotlib_matplotlib,module,10
matplotlib_matplotlib,module,11
matplotlib_matplotlib,module,10
matplotlib_matplotlib,module,12
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,19
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,10
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,4
matplotlib_matplotlib,module,11
matplotlib_matplotlib,plot_student_results,39
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,16
matplotlib_matplotlib,module,63
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,4
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,11
matplotlib_matplotlib,module,12
matplotlib_matplotlib,module,36
matplotlib_matplotlib,module,41
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,14
matplotlib_matplotlib,module,12
matplotlib_matplotlib,module,13
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,47
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,28
matplotlib_matplotlib,filtered_text,155
matplotlib_matplotlib,filtered_text,156
matplotlib_matplotlib,filtered_text,162
matplotlib_matplotlib,drop_shadow_patches,198
matplotlib_matplotlib,module,23
matplotlib_matplotlib,module,12
matplotlib_matplotlib,module,58
matplotlib_matplotlib,module,60
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,11
matplotlib_matplotlib,module,17
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,10
matplotlib_matplotlib,module,11
matplotlib_matplotlib,module,12
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,4
matplotlib_matplotlib,module,4
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,13
matplotlib_matplotlib,module,17
matplotlib_matplotlib,module,21
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,13
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,10
matplotlib_matplotlib,module,11
matplotlib_matplotlib,module,4
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,12
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,27
matplotlib_matplotlib,module,10
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,33
matplotlib_matplotlib,module,37
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,15
matplotlib_matplotlib,module,4
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,21
matplotlib_matplotlib,module,37
matplotlib_matplotlib,module,53
matplotlib_matplotlib,module,16
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,14
matplotlib_matplotlib,module,16
matplotlib_matplotlib,module,14
matplotlib_matplotlib,module,16
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,26
matplotlib_matplotlib,module,15
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,4
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,5
matplotlib_matplotlib,doall,19
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,21
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,12
matplotlib_matplotlib,module,10
matplotlib_matplotlib,module,11
matplotlib_matplotlib,module,18
matplotlib_matplotlib,module,23
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,11
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,42
matplotlib_matplotlib,module,37
matplotlib_matplotlib,module,40
matplotlib_matplotlib,module,11
matplotlib_matplotlib,module,4
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,4
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,4
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,6
matplotlib_matplotlib,get_demo_image,9
matplotlib_matplotlib,get_demo_image,10
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,10
matplotlib_matplotlib,module,13
matplotlib_matplotlib,module,35
matplotlib_matplotlib,set_axis_style,16
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,13
matplotlib_matplotlib,module,17
matplotlib_matplotlib,plot_bar_graphs,27
matplotlib_matplotlib,module,33
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,9
matplotlib_matplotlib,module,10
matplotlib_matplotlib,module,6
matplotlib_matplotlib,module,6
matplotlib_matplotlib,AppForm.get_data2,41
matplotlib_matplotlib,PlotPanel.init_plot_data,36
matplotlib_matplotlib,PlotPanel.init_plot_data,37
matplotlib_matplotlib,create_figure,21
matplotlib_matplotlib,FourierDemoWindow.compute,163
matplotlib_matplotlib,FourierDemoWindow.compute,164
matplotlib_matplotlib,module,12
matplotlib_matplotlib,module,13
matplotlib_matplotlib,module,14
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,8
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,5
matplotlib_matplotlib,module,7
matplotlib_matplotlib,module,8
matplotlib_matplotlib,BezierSegment.__init__,87
matplotlib_matplotlib,index_of,1478
matplotlib_matplotlib,MemoryMonitor.xy,1009
matplotlib_matplotlib,unmasked_index_ranges,1295
matplotlib_matplotlib,ColorbarBase._ticker,268
matplotlib_matplotlib,ColorbarBase._process_values,326
matplotlib_matplotlib,ContourLabeler.calc_label_rot_and_inline,238
matplotlib_matplotlib,QuadContourSet._initialize_x_y,902
matplotlib_matplotlib,QuadContourSet._initialize_x_y,902
matplotlib_matplotlib,QuadContourSet._initialize_x_y,914
matplotlib_matplotlib,QuadContourSet._initialize_x_y,915
matplotlib_matplotlib,PcolorImage.set_data,548
matplotlib_matplotlib,PcolorImage.set_data,552
matplotlib_matplotlib,Line2D.recache,384
matplotlib_matplotlib,_mark_every_path,105
matplotlib_matplotlib,cohere_pairs,415
matplotlib_matplotlib,rk4,574
matplotlib_matplotlib,longest_contiguous_ones,448
matplotlib_matplotlib,longest_contiguous_ones,457
matplotlib_matplotlib,prctile_rank,546
matplotlib_matplotlib,_spectral_helper,262
matplotlib_matplotlib,detrend_linear,115
matplotlib_matplotlib,frange,709
matplotlib_matplotlib,module,975
matplotlib_matplotlib,Path.unit_regular_star,336
matplotlib_matplotlib,Path.unit_regular_polygon,314
matplotlib_matplotlib,subplots,507
matplotlib_matplotlib,Quiver._h_arrows,394
matplotlib_matplotlib,_parse_args,150
matplotlib_matplotlib,_parse_args,150
matplotlib_matplotlib,stackplot,29
matplotlib_matplotlib,SymmetricalLogLocator.tick_values,1355
matplotlib_matplotlib,SymmetricalLogLocator.tick_values,1359
matplotlib_matplotlib,SymmetricalLogLocator.tick_values,1361
matplotlib_matplotlib,AutoMinorLocator.__call__,1511
matplotlib_matplotlib,MultipleLocator.tick_values,946
matplotlib_matplotlib,IndexLocator.tick_values,783
matplotlib_matplotlib,MaxNLocator._raw_ticks,1063
matplotlib_matplotlib,LogitLocator.tick_values,1426
matplotlib_matplotlib,LogitLocator.tick_values,1431
matplotlib_matplotlib,LogitLocator.tick_values,1436
matplotlib_matplotlib,LogitLocator.tick_values,1437
matplotlib_matplotlib,LogitLocator.tick_values,1442
matplotlib_matplotlib,LogitLocator.tick_values,1443
matplotlib_matplotlib,LogLocator.tick_values,1194
matplotlib_matplotlib,LogLocator.tick_values,1215
matplotlib_matplotlib,LogLocator.tick_values,1217
matplotlib_matplotlib,LogLocator.tick_values,1227
matplotlib_matplotlib,LogFormatter.set_locs,505
matplotlib_matplotlib,EllipseSelector.draw_shape,1276
matplotlib_matplotlib,Axes.xcorr,492
matplotlib_matplotlib,Axes.hexbin,1508
matplotlib_matplotlib,Axes.hexbin,1509
matplotlib_matplotlib,Axes.hexbin,1510
matplotlib_matplotlib,Axes.hexbin,1511
matplotlib_matplotlib,Axes.hexbin,1552
matplotlib_matplotlib,Axes._pcolorargs,1877
matplotlib_matplotlib,Axes._pcolorargs,1877
matplotlib_matplotlib,Axes._pcolorargs,1879
matplotlib_matplotlib,Axes._pcolorargs,1879
matplotlib_matplotlib,Axes.stem,730
matplotlib_matplotlib,Axes.csd,2448
matplotlib_matplotlib,Axes.psd,2423
matplotlib_matplotlib,Axes.errorbar,962
matplotlib_matplotlib,RendererAgg.draw_path,94
matplotlib_matplotlib,Triangulation.__init__,28
matplotlib_matplotlib,PolarAxes.cla,187
matplotlib_matplotlib,calculate_rms,173
matplotlib_matplotlib,calculate_rms,174
matplotlib_matplotlib,test_marker_with_nan,51
matplotlib_matplotlib,test_remove,116
matplotlib_matplotlib,test_default_edges,139
matplotlib_matplotlib,test_default_edges,139
matplotlib_matplotlib,test_default_edges,139
matplotlib_matplotlib,test_default_edges,139
matplotlib_matplotlib,test_default_edges,140
matplotlib_matplotlib,test_default_edges,140
matplotlib_matplotlib,test_markers_fillstyle_rcparams,1816
matplotlib_matplotlib,test_const_xy,270
matplotlib_matplotlib,test_const_xy,272
matplotlib_matplotlib,test_step_linestyle,1913
matplotlib_matplotlib,test_scatter_2D,916
matplotlib_matplotlib,test_scatter_2D,917
matplotlib_matplotlib,test_specgram_angle_freqs,2091
matplotlib_matplotlib,test_eventplot,1757
matplotlib_matplotlib,test_hist_step_log_bottom,845
matplotlib_matplotlib,test_magnitude_spectrum_freqs,2307
matplotlib_matplotlib,test_marker_styles,1811
matplotlib_matplotlib,test_errorbar_limits,1538
matplotlib_matplotlib,test_psd_freqs,2197
matplotlib_matplotlib,test_specgram_freqs_phase,2144
matplotlib_matplotlib,test_phase_spectrum_freqs,2437
matplotlib_matplotlib,test_arc_ellipse,638
matplotlib_matplotlib,test_specgram_freqs,1971
matplotlib_matplotlib,test_pcolor_fast_non_uniform,2824
matplotlib_matplotlib,test_square_plot,2807
matplotlib_matplotlib,test_pcolor_datetime_axis,596
matplotlib_matplotlib,test_pcolor_datetime_axis,597
matplotlib_matplotlib,test_pcolor_datetime_axis,597
matplotlib_matplotlib,test_polar_theta_position,323
matplotlib_matplotlib,test_angle_spectrum_freqs,2385
matplotlib_matplotlib,test_nonfinite_limits,427
matplotlib_matplotlib,test_specgram_magnitude_freqs,2030
matplotlib_matplotlib,test_errorbar_shape,1527
matplotlib_matplotlib,test_hexbin_extent,367
matplotlib_matplotlib,test_errorbar,1491
matplotlib_matplotlib,test_contour_colorbar,866
matplotlib_matplotlib,test_contour_colorbar,867
matplotlib_matplotlib,test_contour_colorbar,868
matplotlib_matplotlib,test_polar_rmin,313
matplotlib_matplotlib,test_hexbin_pickable,391
matplotlib_matplotlib,test_autoscale_log_shared,136
matplotlib_matplotlib,test_errorbar_inputs_shotgun,2856
matplotlib_matplotlib,test_boxplot_zorder,1340
matplotlib_matplotlib,test_pandas_indexing_dates,3003
matplotlib_matplotlib,test_polar_annotations,177
matplotlib_matplotlib,test_symlog2,511
matplotlib_matplotlib,test_axes_margins,2925
matplotlib_matplotlib,test_hist_step_bottom,1664
matplotlib_matplotlib,test_shaped_data,252
matplotlib_matplotlib,test_shaped_data,254
matplotlib_matplotlib,test_basic_annotate,168
matplotlib_matplotlib,test_loglog,2900
matplotlib_matplotlib,test_fill_between_interpolate,483
matplotlib_matplotlib,test_csd_freqs,2254
matplotlib_matplotlib,test_pcolormesh_datetime_axis,572
matplotlib_matplotlib,test_pcolormesh_datetime_axis,573
matplotlib_matplotlib,test_pcolormesh_datetime_axis,573
matplotlib_matplotlib,test_uses_per_path,18
matplotlib_matplotlib,test_composite_image,72
matplotlib_matplotlib,test_composite_image,72
matplotlib_matplotlib,test_composite_image,67
matplotlib_matplotlib,test_composite_image,67
matplotlib_matplotlib,test_bold_font_output,84
matplotlib_matplotlib,test_bold_font_output,84
matplotlib_matplotlib,test_composite_images,47
matplotlib_matplotlib,test_composite_images,47
matplotlib_matplotlib,test_bold_font_output_with_none_fonttype,94
matplotlib_matplotlib,test_bold_font_output_with_none_fonttype,94
matplotlib_matplotlib,test_noscale,39
matplotlib_matplotlib,test_noscale,39
matplotlib_matplotlib,test_bbox_inches_tight,18
matplotlib_matplotlib,test_to_prestep,264
matplotlib_matplotlib,test_to_prestep,265
matplotlib_matplotlib,test_to_prestep,266
matplotlib_matplotlib,test_to_poststep,279
matplotlib_matplotlib,test_to_poststep,280
matplotlib_matplotlib,test_to_poststep,281
matplotlib_matplotlib,Test_delete_masked_points.setUp,61
matplotlib_matplotlib,test_to_midstep,294
matplotlib_matplotlib,test_to_midstep,295
matplotlib_matplotlib,test_to_midstep,296
matplotlib_matplotlib,test_flatiter,346
matplotlib_matplotlib,test_is_string_like,16
matplotlib_matplotlib,test_step_fails,309
matplotlib_matplotlib,test_step_fails,310
matplotlib_matplotlib,test_step_fails,311
matplotlib_matplotlib,test_step_fails,312
matplotlib_matplotlib,test_step_fails,312
matplotlib_matplotlib,test_EllipseCollection,300
matplotlib_matplotlib,test_EllipseCollection,301
matplotlib_matplotlib,test_quiver_limits,274
